id,title,category,incident_date,location_name,district,state,latitude,longitude,legal_status,source_count,publishers,primary_url,summary
622,Love Relationship Has No Relevance When Victim Is Minor: Kerala HC Upholds 10-Year POCSO Sentence,POCSO / Minor,2026-09-02,Kerala,Kerala,Kerala,10.8505,76.2711,Under Investigation,1,Court Book,https://news.google.com/rss/articles/CBMizgFBVV95cUxNcnA0XzdiSzYyWnNTRVluUjNybTFfR3oySlB5TjF6LWR2RVByUDRENGp5MVMtWGp2U1d4VTV2ZXA5RHBydEhxZmRIbFF2emJKazQ2NC03Y1RucVgtOTBJc2lZZEJQZU1lMXFXS3FVRjlBemNCZl9hRm5VaUxuWkJXQkx1SUhDNm5WVEZTMEFtS25YcEhNckRTUGowVEZmQVZaLU9Ia0ZXQ29yMVp0blBVRS1lYjdUYlFRZVNPOWpnaWx3M3Z6MVRFc0NDTDEwZw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxNcnA0XzdiSzYyWnNTRVluUjNybTFfR3oySlB5TjF6LWR2RVByUDRENGp5MVMtWGp2U1d4VTV2ZXA5RHBydEhxZmRIbFF2emJKazQ2NC03Y1RucVgtOTBJc2lZZEJQZU1lMXFXS3FVRjlBemNCZl9hRm5VaUxuWkJXQkx1SUhDNm5WVEZTMEFtS25YcEhNckRTUGowVEZmQVZaLU9Ia0ZXQ29yMVp0blBVRS1lYjdUYlFRZVNPOWpnaWx3M3Z6MVRFc0NDTDEwZw?oc=5"" target=""_blank"">Love Relationship Has No Relevance When Victim Is Minor: Kerala HC Upholds 10-Year POCSO Sentence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Court Book</fo"
616,Marriage under Muslim Personal Law no shield against POCSO: Kerala HC refuses to quash case Involving 17-year-old wife,POCSO / Minor,2026-09-02,Kerala,Kerala,Kerala,10.8505,76.2711,Under Investigation,1,Organiser,https://news.google.com/rss/articles/CBMi-AFBVV95cUxOUWRJSHduNHlaUktMQ2pFa1Z3MmZjUVd5aW5FZzlzcDUyYndJSzdmNldYck5pall2cUJXUk5sN0JYREJqUjAzT00xMWtzZlJQVnNFM3VZN2dQc1lVMU5vc240aHE0YmN1Nm0wbUF0dFg2dmgxem1MOUlJR2xLX0I3cHU0dDd3Uk5FMFhFR1BrVnhkdk1nc2g5M0tZeFFFSFdtZTN5Z25mT19hNXBaWXc3QnpWX2M3NkJ4RURFTkdfVWhXcS16Y2VJMnUyeFJKbHVjbGVKZ1pkTXh5Y0xUeFY4NnJpLXJGSExxT0ttVU5JZFNTbXVRc0s0adIB_gFBVV95cUxQcmstMzN0YWdVMWZ1RER1clMzWC1VQ0tGSTBkODc3a2VvQmZLY0J1ZUhfU1JOZFh3MmdFUTRSYTFUcDdzMWlaR0xISURuWGo4TUJVNTRGU2FiTnpkR09qTFNvZlUtWXhlQmx6amJkYUM0TkVhc3RKWXFsVUpWX2Z2d2lCQmRtSkpNMHdFWWNoWkJ1MzA3czdnVldxWXI3czU4OS1CYlZWUEhRNE9vVnJYSDJTdGgzNWZrcllkeXc2Z3hqcGl6NTVfdXR3VkhtV19QdzhnTFBpN2I4V3FtSWE2TkJPVmM2d0c5bE5aVlFLTVFTUk05czdLaXhqOWNYQQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi-AFBVV95cUxOUWRJSHduNHlaUktMQ2pFa1Z3MmZjUVd5aW5FZzlzcDUyYndJSzdmNldYck5pall2cUJXUk5sN0JYREJqUjAzT00xMWtzZlJQVnNFM3VZN2dQc1lVMU5vc240aHE0YmN1Nm0wbUF0dFg2dmgxem1MOUlJR2xLX0I3cHU0dDd3Uk5FMFhFR1BrVnhkdk1nc2g5M0tZeFFFSFdtZTN5Z25mT19hNXBaWXc3QnpWX2M3NkJ4RURFTkdfVWhXcS16Y2VJMnUyeFJKbHVjbGVKZ1pkTXh5Y0xUeFY4NnJpLXJGSExxT0ttVU5JZFNTbXVRc0s0adIB_gFBVV95cUxQcmstMzN0YWdVMWZ1RER1clMzWC1VQ0tGSTBkODc3a2VvQmZLY0J1ZUhfU1JOZFh3MmdFUTRSYTFUcDdzMWlaR0xISURuWGo4TUJVNT"
615,Kissing Child’s Private Part With Sexual Intent Amounts To Penetrative Sexual Assault Under POCSO: Kerala High Court,POCSO / Minor,2026-09-02,Kerala,Kerala,Kerala,10.8505,76.2711,Under Investigation,1,Court Book,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQcTRQd2FyOENlSWZLb05jNDdBQ0JyeGxwbVhMN2VqQ0lkb3JfbG13a3BpT0s2QTNuMVZFanVORTBGd1FTOU1KVlphRjB5X05xbTJCMFMwOGhuRmZXSTNxZUZodnNmOVp6ZFJxQTg1R0FVNXFxNHIyLTdxdHpRcnFRNnNzM005cjVTeTk1OXhtcENFYVphLXNYWld5UWw5NGdNRVdfZXUtdjNjREVCXzc2dl9wVlBsWHNiWGxlWVdwS0Rvd3Z2LXpNWjhnZDBOM09fam84ZElTZFY?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxQcTRQd2FyOENlSWZLb05jNDdBQ0JyeGxwbVhMN2VqQ0lkb3JfbG13a3BpT0s2QTNuMVZFanVORTBGd1FTOU1KVlphRjB5X05xbTJCMFMwOGhuRmZXSTNxZUZodnNmOVp6ZFJxQTg1R0FVNXFxNHIyLTdxdHpRcnFRNnNzM005cjVTeTk1OXhtcENFYVphLXNYWld5UWw5NGdNRVdfZXUtdjNjREVCXzc2dl9wVlBsWHNiWGxlWVdwS0Rvd3Z2LXpNWjhnZDBOM09fam84ZElTZFY?oc=5"" target=""_blank"">Kissing Child’s Private Part With Sexual Intent Amounts To Penetrative Sexual Assault Under POCSO: Kerala High Court</a>&nbsp;&nbsp;<fon"
610,Section 3(d) POCSO Act Attracted Where Mouth Is Applied To Private Parts Of Victim Child: Kerala High...,POCSO / Minor,2026-09-02,Kerala,Kerala,Kerala,10.8505,76.2711,Under Investigation,1,Verdictum,https://news.google.com/rss/articles/CBMiywFBVV95cUxPc0pyQUlfOUh4SGE1Z01LYWJrekV0Q1hVNWtMelM5bFNQdHVNRVQyR1plYUluRGlnRGxYMzkyeVNjcmpHYmlMRV9iLWpQQjA4TzQ2S1BWd0h4anA2ZDFTeGpaa2pCNmtSdS1mZnQwSFpWTm9YazJCbUh2T01ZemVFSHF1QzZENGoya0VlWEhYZ1huN1lQRzU3MGc2R3F1MGVlX2xFWnFFSk56V1czaXBMeHJyeFo1Y1JLSG5LNVltZmc5Tzk5YVdsVjVHc9IB0AFBVV95cUxQZkdZV01mMFIyb1dCcGRIMFhsbHNsUzV0S05lbkF5dHJZX0UzWnlkZzQtSTZyR1RzRWxlZTRMRlpfWUJ6b19hWE93YWNmT2xEeEVNNUlqOTNMOHBLdkZONUx6TXYxbUxLa3dPSVM0cERPOEM1UHRNR0RpQlN3WVdxYzY0M1RQNUk2Ym9aR0IzdHRNQzRHVmR2cmlaanpPY3VIaGdrdm1RWEdIZ3NFMk9OTHZ3dHMtdGszWkhBWW9qMEgxR3lacFVuSnNRNVhISno2?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxPc0pyQUlfOUh4SGE1Z01LYWJrekV0Q1hVNWtMelM5bFNQdHVNRVQyR1plYUluRGlnRGxYMzkyeVNjcmpHYmlMRV9iLWpQQjA4TzQ2S1BWd0h4anA2ZDFTeGpaa2pCNmtSdS1mZnQwSFpWTm9YazJCbUh2T01ZemVFSHF1QzZENGoya0VlWEhYZ1huN1lQRzU3MGc2R3F1MGVlX2xFWnFFSk56V1czaXBMeHJyeFo1Y1JLSG5LNVltZmc5Tzk5YVdsVjVHc9IB0AFBVV95cUxQZkdZV01mMFIyb1dCcGRIMFhsbHNsUzV0S05lbkF5dHJZX0UzWnlkZzQtSTZyR1RzRWxlZTRMRlpfWUJ6b19hWE93YWNmT2xEeEVNNUlqOTNMOHBLdkZONUx6TXYxbUxLa3dPSVM0cERPOEM1UHRNR0RpQlN3WVdxYz"
609,'Sex with minor wife is offence under POCSO': Kerala HC says Muslim personal law can't shield accused from ...,POCSO / Minor,2026-09-02,Kerala,Kerala,Kerala,10.8505,76.2711,Under Investigation,1,Bhaskar English,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOeUU3czR4VUp1emh4N3ZTalpsUWd1c2R2RVh4d2FjYmlHdDlnVUFkd21jNERLZ0g5X2hUeGRXX1MyY2VZelc0VUU4Zk4tR1NwdzZVZ0lXRGxZQ3VQZ0ttTkNFd0tQZTVXY1JhanVJZkhYRC1qWkJOM3ZsNFUzRVpzWWVjREtwemZ0d0FKdS1iQTdRSk52TkNsOGJLc25nVThFdkJ4M1FiX0hacmsxRlV2dDNsV212QzVVU3E2NWNtR090UdIBxwFBVV95cUxQV3hmblMwdnFaU1JleHhubVhLdDJPQ0c3eDR6MVRVREc5MmpyMjN4VTgyRVJBZ2N5Z29rRnlwNV8zWDJ5eXJkM3BHbENxSWs5S09yYk1LSWhvV0RMQjl2RXAwSlkyNFpmTjNBNk5qdTFqZ3RpbTdfUlU0TTNSWDd5cGRveFV4WVMxYlJmaWpwak9OS21lU1R0WkJpVTBrWVFUdFdpVEZjSnE0anRRa3pyOVdaMl9LcnhETzNnNk9HUnpTcEtnTlBj?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxOeUU3czR4VUp1emh4N3ZTalpsUWd1c2R2RVh4d2FjYmlHdDlnVUFkd21jNERLZ0g5X2hUeGRXX1MyY2VZelc0VUU4Zk4tR1NwdzZVZ0lXRGxZQ3VQZ0ttTkNFd0tQZTVXY1JhanVJZkhYRC1qWkJOM3ZsNFUzRVpzWWVjREtwemZ0d0FKdS1iQTdRSk52TkNsOGJLc25nVThFdkJ4M1FiX0hacmsxRlV2dDNsV212QzVVU3E2NWNtR090UdIBxwFBVV95cUxQV3hmblMwdnFaU1JleHhubVhLdDJPQ0c3eDR6MVRVREc5MmpyMjN4VTgyRVJBZ2N5Z29rRnlwNV8zWDJ5eXJkM3BHbENxSWs5S09yYk1LSWhvV0RMQjl2RXAwSlkyNFpmTjNBNk5qdTFqZ3RpbTdfUlU0TTNSWDd5cGRveFV4WVMxYl"
596,"Kissing child’s genitals is penetrative sexual assault under POCSO, rules Kerala High Court",POCSO / Minor,2026-09-02,Kerala,Kerala,Kerala,10.8505,76.2711,Under Investigation,1,The Indian Express,https://news.google.com/rss/articles/CBMivgFBVV95cUxNejN0eTUzTDJSbS12OERodV9WcUNFXzFRcEhyUGZ1bE0tV0c1YmVveU0wX3hoZWtVbk84XzU3cHFoQUFkSlBMRGNOTXlROWVIeGpmUXlXR1hxRk50cHdsLWpGTkJCdHBUa1d6bVJZV3RpcVZPR0F5TmRoUlZxNldONUc2NVFZM3NEZHpSTTFFZFdraldyRzdlNHFUMDk0bW8zbF9rS0NtU0ozaVc3ZEJQTExwQlp1alBpREdPMEpn0gHEAUFVX3lxTE1ndWNtTXliZDZrcUpwQk9ha25wMW1KS015VUhMeXNVd24yWDI5ZmxtLVZxN3lqdlZSWWh3R3JUYnZ6NE1kdGlrWTlxcUhLYndBcmtWamNSTlRKRUxNcFVES1BnelhyR2lWSmt4c3ZKSjdweTFLSFAzemhaN2phYlJJZ1JRTHVkbS1KY3Q5WTN5M2dTM2QzSnNLWmplWlFmRFg2eEtjZGRzWFhHUUd4ZU9iRURKYWxMS0FLZWJ3dnJPeC1sajM?oc=5,"<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxNejN0eTUzTDJSbS12OERodV9WcUNFXzFRcEhyUGZ1bE0tV0c1YmVveU0wX3hoZWtVbk84XzU3cHFoQUFkSlBMRGNOTXlROWVIeGpmUXlXR1hxRk50cHdsLWpGTkJCdHBUa1d6bVJZV3RpcVZPR0F5TmRoUlZxNldONUc2NVFZM3NEZHpSTTFFZFdraldyRzdlNHFUMDk0bW8zbF9rS0NtU0ozaVc3ZEJQTExwQlp1alBpREdPMEpn0gHEAUFVX3lxTE1ndWNtTXliZDZrcUpwQk9ha25wMW1KS015VUhMeXNVd24yWDI5ZmxtLVZxN3lqdlZSWWh3R3JUYnZ6NE1kdGlrWTlxcUhLYndBcmtWamNSTlRKRUxNcFVES1BnelhyR2lWSmt4c3ZKSjdweTFLSFAzemhaN2phYlJJZ1JRTHVkbS1KY3Q5WT"
567,"Police bid to close probe rejected, Chennai granite businessman arrested in POCSO case",POCSO / Minor,2026-09-02,Chennai,Chennai,Tamil Nadu,13.0827,80.2707,Arrest Made,1,The Indian Express,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQSW1jNERVNXlfWEFPSXNJdHpmWm9iU0M4ZGkxcnc4bUNMQndNQy1uTEJraWlKbVJ2eDRjdlgtTWVwWVFGVFdoWHhZaXF6a0lNWHk4cFpYNUZsU2Z5NXVrdEZvRlk4Mm9RS09TM1c2LUdrOUNaZXcyMDM2cV9qY2N4OGs3Z3N3T05obWszSkhzYVh6U1c3NnBrTGhsTGoyTGpnLVlJYXl5T05JQ3fSAbIBQVVfeXFMTWxwYjBqaFUzM0FxRFBxQkQ4bzQ1enp1aEdDS2NxaVlpSDNoYk1xYzdjMFEtSkRzVjhCRWppSE5RZnRLVUduWHRUWDBCd2d4eTF6dW1UQVYtQTlka3ZRaWRyUzhMVkY2QUN1S2FoZk0wbUwxLWhkN2JEd041MzNCRnEzamZCNkpVbEl1T1haNTNWZTFQeDVDV2phZmRTYk0zbEZZOUM2VWM3bTBLNDZCN2N3Zw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxQSW1jNERVNXlfWEFPSXNJdHpmWm9iU0M4ZGkxcnc4bUNMQndNQy1uTEJraWlKbVJ2eDRjdlgtTWVwWVFGVFdoWHhZaXF6a0lNWHk4cFpYNUZsU2Z5NXVrdEZvRlk4Mm9RS09TM1c2LUdrOUNaZXcyMDM2cV9qY2N4OGs3Z3N3T05obWszSkhzYVh6U1c3NnBrTGhsTGoyTGpnLVlJYXl5T05JQ3fSAbIBQVVfeXFMTWxwYjBqaFUzM0FxRFBxQkQ4bzQ1enp1aEdDS2NxaVlpSDNoYk1xYzdjMFEtSkRzVjhCRWppSE5RZnRLVUduWHRUWDBCd2d4eTF6dW1UQVYtQTlka3ZRaWRyUzhMVkY2QUN1S2FoZk0wbUwxLWhkN2JEd041MzNCRnEzamZCNkpVbEl1T1haNTNWZTFQeDVDV2phZmRTYk0zbE"
541,Tamil Nadu: Five including two minors arrested for gang-raping 16-year-old girl,Other GBV,2026-09-02,Tamil Nadu,Tamil Nadu,Tamil Nadu,11.1271,78.6569,Arrest Made,1,DT Next,https://news.google.com/rss/articles/CBMitgFBVV95cUxOM3MyeXhBZGZkdWlUOUJjTmRjUjNLV3Z0M0RocEo5MmE1OW9wNjY1cENURUxxN1l1UTR1RllPMDB1MmZPb21MRGJpVk5abkwwdkdXTHQtMzlfRDFTMmxsdzhnSkd0MEV5cjItRTAzTjg5Vm12VFh3TlBScGRTSHM4RTRWeXJ3akdhbmdfMFNIUFJlajFpVVpPYklOeEpFOFl0TkZZM055clZnTTlJYTd0TnJSLVA0QdIBwwFBVV95cUxONkJsam5ZSDZBQzRZODNhbl9OTHZWSTNZdl9LRGtZQWtsWWpNSmFfZ283aGU4aW5jUFByVXRLNk0ybDBnZUNnRnU3RGVLUUJUNS1RYUZjaV9yUlZMWG1pUmdZVzVXV040YWR6SUV0ZVY5bHVJdnlJTVFMX20tVXR3bmZPNTFYQ1FWcDhZQkNGUHhGZGlkajZybWdRZGY4c1hJV2NHSzBTVEdDTVVITF9jSXVtb01WVzM4S0pCYkNuVkhWdGs?oc=5,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxOM3MyeXhBZGZkdWlUOUJjTmRjUjNLV3Z0M0RocEo5MmE1OW9wNjY1cENURUxxN1l1UTR1RllPMDB1MmZPb21MRGJpVk5abkwwdkdXTHQtMzlfRDFTMmxsdzhnSkd0MEV5cjItRTAzTjg5Vm12VFh3TlBScGRTSHM4RTRWeXJ3akdhbmdfMFNIUFJlajFpVVpPYklOeEpFOFl0TkZZM055clZnTTlJYTd0TnJSLVA0QdIBwwFBVV95cUxONkJsam5ZSDZBQzRZODNhbl9OTHZWSTNZdl9LRGtZQWtsWWpNSmFfZ283aGU4aW5jUFByVXRLNk0ybDBnZUNnRnU3RGVLUUJUNS1RYUZjaV9yUlZMWG1pUmdZVzVXV040YWR6SUV0ZVY5bHVJdnlJTVFMX20tVXR3bmZPNTFYQ1FWcDhZQkNGUHhGZGlkaj"
479,"Two years after doctor’s rape-murder, a long night at Kolkata hospital",Sexual Assault,2026-09-02,Kolkata,Kolkata,West Bengal,22.5726,88.3639,Under Investigation,1,The Indian Express,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSTNUc29jc29jeGJzeDB6MWRVeExjVGdsWHNKMTNlTG9RZ19MdzVTYmR1QmZEVWdlRjNIanpJa3FFQkw2MS05Q1RDamVYRWx1c0FyMGF4aDZ4Um5yWHpNek1QVk5tVmdMUEdaQW4xZUVCR29wckJqU05PTGY0Z2M0SWtZZkEwckZ2OExUczAtYXZjdTNmUkp3eVZSaEJOeFpGYk9KUDItRkJ0WGvSAbIBQVVfeXFMT1pnbS1NS1JHWnVBRS1yLU9WWTlVQWJqOGJNWm1hUm5xaTBYUEFGSlVBNlZsTVNtU0h5UWF5Q0d4dW1IZHQtLWNFU3NscUh0dGhXZG01anVEWmt1SE92UExmNjBXTF8ydTJkQWMwUHpkSDdtUVZEb0Y1WVBYR1BTZHBTbXZ5WGlMTHJRZkVweGVtNTFLNmlhb0lOUVlRVG5ONm5DVUxPT1RnVXRXWlp0bkYtQQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSTNUc29jc29jeGJzeDB6MWRVeExjVGdsWHNKMTNlTG9RZ19MdzVTYmR1QmZEVWdlRjNIanpJa3FFQkw2MS05Q1RDamVYRWx1c0FyMGF4aDZ4Um5yWHpNek1QVk5tVmdMUEdaQW4xZUVCR29wckJqU05PTGY0Z2M0SWtZZkEwckZ2OExUczAtYXZjdTNmUkp3eVZSaEJOeFpGYk9KUDItRkJ0WGvSAbIBQVVfeXFMT1pnbS1NS1JHWnVBRS1yLU9WWTlVQWJqOGJNWm1hUm5xaTBYUEFGSlVBNlZsTVNtU0h5UWF5Q0d4dW1IZHQtLWNFU3NscUh0dGhXZG01anVEWmt1SE92UExmNjBXTF8ydTJkQWMwUHpkSDdtUVZEb0Y1WVBYR1BTZHBTbXZ5WGlMTHJRZkVweGVtNTFLNmlhb0lOUVlRVG5ONm"
398,Hampshire Withdraws Scott Kuggeleijn Signing After Fan Backlash Over Past Rape Trials,Sexual Assault,2026-09-02,,,,,,Under Investigation,1,Free Press Journal,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPUkVDT01YNlQtN3ZCSXdyV0FDd3ZVLWJaNk1ZWC1GeHIxenpjOVJuRlJDWmY0dTdYSnRfcTRUeEloNVRrOXpTemkycnJ3c2pFZUpncjlydlZWZ1ZhczlRSEp2LWJiR3V0NmdCRFBGX0tSMDdTX3dURUlndUpVWmk0eWdxbW9INXZOdkRkdHZLVmY5SnM2X25NdUpmNVVVY0luRmU0S2NPQ092cUM4VTVFSWl0U3ZMX1VZWnByVTJHVnRHZ9IBxwFBVV95cUxNTElES3JVVUx4eEtaLVBkU2JoQWRTVU53RGdkUjNnVGFJbjZSMnZJbnBxUFBwd0VrRC1GSm9CbUlvN1QtU2QzZ3cyay0xYUlwYm5tc2laWUdTdl91SUxRU0pINmw2WXlrRGxfd3JqVkpyaTY3cHJtWnp4YnNoZEhqVjZQamtNMWdyOVFMSFgyYndaRUFIQmdFbDdtTFhSSEFWRUdPMERIblRhQlpfOURwYlgzLXhfejBPMnJHZUl2ZjJYdG4tWjJF?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPUkVDT01YNlQtN3ZCSXdyV0FDd3ZVLWJaNk1ZWC1GeHIxenpjOVJuRlJDWmY0dTdYSnRfcTRUeEloNVRrOXpTemkycnJ3c2pFZUpncjlydlZWZ1ZhczlRSEp2LWJiR3V0NmdCRFBGX0tSMDdTX3dURUlndUpVWmk0eWdxbW9INXZOdkRkdHZLVmY5SnM2X25NdUpmNVVVY0luRmU0S2NPQ092cUM4VTVFSWl0U3ZMX1VZWnByVTJHVnRHZ9IBxwFBVV95cUxNTElES3JVVUx4eEtaLVBkU2JoQWRTVU53RGdkUjNnVGFJbjZSMnZJbnBxUFBwd0VrRC1GSm9CbUlvN1QtU2QzZ3cyay0xYUlwYm5tc2laWUdTdl91SUxRU0pINmw2WXlrRGxfd3JqVkpyaTY3cHJtWnp4YnNoZEhqVjZQamtNMWdyOV"
377,"Belgian PM Wever in India for first official visit, talks with Modi",Other GBV,2026-09-02,Assam,Assam,Assam,26.2006,92.9376,Under Investigation,2,"The Assam Tribune, The Assam Tribune",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNRGNrMTkwYzBWMHZleUVKT0dXbjJhQlVxVjdrNHhuVzlvYXFuc1lnWUFWSmRlMTNTc2dVM2JvNjc2QUNUdi1VWlVIQlNJRFJYTDRjallYbzdRQi1LQU1GRTJXdnU0ZXR0QmpoNFpCb0dfTEpBS1ZBMGdhdEw4dXNuTnhOeWJlMHRnTmFNS013bzlJQ1R1MF9xbUxJYjVXYjktMnpHVG0xek1CZ9IBrwFBVV95cUxPdW5zNldWY2pmNE1fazNrNnAzaE9yT1hobmdYbHk4TVZmVklvYnh3MERfQ2w1MVhRNTZnWmI0Mm93UmVIS0dEUTZ2cUZuNi1jaTMtcC11ZmRYcU9BV09HcG1RS3BJbk5XbzJmTXdRd3NOWFpTUVFHVEp2WTRrdzd3Zjgyd0dRc2xRaFJkeGhsc09DbXU4OEo3ZVlXSDRIcFJ1ZG5NeWhaZzBQVzRiOHRn?oc=5,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPTExxVDFiejEzNnhPZEE5b1RMcDhfNzlBWUNtNXpFZlM0TVVlcXE3QzhwTFczb2dYZlRxZDlabzBvd240R1ZwOE5EblhoOFF2OHRUT001TWRyc0ZwbFRxNXY1YVdFMUtNUnZjWGdRd1FsMXBvRmNXQUxXMHNDcHZpS05CVGVPQVRpMlJfR3lOdmV4QzBWWW95QkZLWGFkNFNDQWdZVUFLa3dveVF50gGyAUFVX3lxTE5ZQVRzUm1UNUI3Yl9Ndy1KaklVdWFfRXd6dDI5Sm5NQjFDV3Zac0c3X0pKejNhcy0wTlAwNy0yV1dhYjVjNUlULUNibTNqTXg1MTBMRWkwZ1dUNm9HR0pzUG93NjVNbXJDS0M0RzZaMTBMbEhQUlNhYU9LMVEwako1aC1VM0xTek9RcmtiUmZfU3luQW9pQ2Q2bzRUOWN2Tl"
375,Rahul Gandhi slams Centre over bus gang rape,Sexual Assault,2026-09-02,,,,,,Under Investigation,1,The Tribune,https://news.google.com/rss/articles/CBMijgFBVV95cUxNVjduSF91NWVvNG9WODJXRDM5Z0dQMTN1aU10dG5FOEVxZE1HVGtRX3h0MVNZemRpMmphcEc5b0YteFpGMHB5M2lPa2RZRUxSM0tJSmUySmh3UFVUb0ZBaFRUaUVNQjk0OVg2eTlMcVd5dDFfaVZRRmZxN2dmamc5RktHekFseWtkaUFrQXRn0gGSAUFVX3lxTFBSdVF6cFMzVTdqVENZZDgxcmlmQzNZdjJQX2RDZmJfTTE3dXo3cWdNLXVQNDYtaE5ET09BZmtsNkNxTnNObW8zSG1GTndZYmpJRTEwMjdXY010bXpPS2hyVFFnMHRiM0NIRTE5Snl4N2ZuMVllcHpxM21RMjd6eXJ1Y3FpeXc4b3ExYlg3WnBCZ01R?oc=5,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxNVjduSF91NWVvNG9WODJXRDM5Z0dQMTN1aU10dG5FOEVxZE1HVGtRX3h0MVNZemRpMmphcEc5b0YteFpGMHB5M2lPa2RZRUxSM0tJSmUySmh3UFVUb0ZBaFRUaUVNQjk0OVg2eTlMcVd5dDFfaVZRRmZxN2dmamc5RktHekFseWtkaUFrQXRn0gGSAUFVX3lxTFBSdVF6cFMzVTdqVENZZDgxcmlmQzNZdjJQX2RDZmJfTTE3dXo3cWdNLXVQNDYtaE5ET09BZmtsNkNxTnNObW8zSG1GTndZYmpJRTEwMjdXY010bXpPS2hyVFFnMHRiM0NIRTE5Snl4N2ZuMVllcHpxM21RMjd6eXJ1Y3FpeXc4b3ExYlg3WnBCZ01R?oc=5"" target=""_blank"">Rahul Gandhi slams Centre over bus "
363,"Thane court acquits MSF constable in rape, forced abortion case filed by colleague",Sexual Assault,2026-09-02,Thane,Thane,Maharashtra,19.2183,72.9781,Under Investigation,2,"The Times of India, Daily Pioneer",https://news.google.com/rss/articles/CBMi4AFBVV95cUxPWTh4aGg0T2NxbXczakg5WndQZGdrUWRvVHRiUnNtWnkxTjJiWkM4TFoyOTRRcDdXbWlydklRR21XMmxtQ1pHQkNTWGF5TjVaYUxvR3hlckVlaXlER1hyQ3NmMEhiMUNmX3NNWTNEMmhScUlacTJmMmU5aGczWU1ldjlxbkpTT01sRklZd1lYRzIxODlVdlRzVGZDZFJHRWc3MHRwbFBGeElmVmRIbW1kZEt5ME04NlNtV2tYRW1NMlBWZGRCcVpQcEF6c08zUDRYNzh2Y1dyY2Q4MWl5RnE5NdIB5gFBVV95cUxPOUk0enU3VlMwTU1aZ0tVdnNJQzYwUEpkcmFOTXg1NUdGQ2ZmQ2ZZYUZzOWViZllfQnNfUFVxaUFMaGlCVVNKQWFYajNhV29OV3FqQXJ6ZUR0WmJkTFo2VUIyMTVPaDdUVjFXTHBJY2tvQnFjM1VZdWZJdFV2X3BCLWxaLUlOQzBfeUNwY3NXUjdZNU16b0dGeG1rcmlqVVF0SHl0YkFyRzM5QTRzcW9vOUxQRFRsdzEwaHBCcGhLYk5rdEpFeGt3TkxyeUtGRUlHU3YyYnB4V0tyRWJVM3ZZeExTZUNaUQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxOazF6ZXBxRS11NzNUQkFPN3RydUI2S0gyVXd0Vk1seHVEOHZSXzFJTFVUWHlfZ2s5cGFya0hRN0dmOWlSVTdiZkppS0E0WktsRlRVUWRKTHdYZFBnVTVydEQ3OWk1c3lyV0tPcDBMUXF2YzNmQ0JUMWlQakd6YnhMVnpFV3Z5dE8xUUJJSFpEdE5zVFpYaHNIMHFHTFp5Y2gwbUFfZkVSakwwb1ZmaEE?oc=5"" target=""_blank"">Thane court acquits MSF constable in rape, forced abortion case filed by colleague</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily Pioneer</font>"
348,"Court acquits MSF constable in rape, cheating case filed by female colleague",Sexual Assault,2026-09-02,,,,,,Under Investigation,1,Daily Pioneer,https://news.google.com/rss/articles/CBMijwFBVV95cUxNREhIekI5MmFQeEhaOTFXdXR4WjNuR0xST3RXRlJmYkdCcXlfbzNDV0ZtVnN1SEpzSENUb0pDcVFSS0pYS1dyVnprdE41XzdWTk12TDFtU1lMcGhNTU9NTG1ibl9rVHRGdjctLXJYOVNKOGo0UDhFU1RvakN5VFlwcXBFckwyQlFjd2ViZXluSQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxNREhIekI5MmFQeEhaOTFXdXR4WjNuR0xST3RXRlJmYkdCcXlfbzNDV0ZtVnN1SEpzSENUb0pDcVFSS0pYS1dyVnprdE41XzdWTk12TDFtU1lMcGhNTU9NTG1ibl9rVHRGdjctLXJYOVNKOGo0UDhFU1RvakN5VFlwcXBFckwyQlFjd2ViZXluSQ?oc=5"" target=""_blank"">Court acquits MSF constable in rape, cheating case filed by female colleague</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily Pioneer</font>"
